brand,product_line,sub_range,shade_code,display_code,shade_name,level,tone_code,shade_category,source_key,evidence_status,confidence
Redken,Color Fusion Advanced Performance Color Cream,,3Rv,3Rv,,3.0,Rv,,redken_redken_shade_charts_p56_69,manufacturer_stated,confirmed
Redken,Color Fusion Advanced Performance Color Cream,,3Vr,3Vr,,3.0,Vr,,redken_redken_shade_charts_p56_69,manufacturer_stated,confirmed
Redken,Color Fusion Advanced Performance Color Cream,,2N,2N,,2.0,N,,redken_redken_shade_charts_p56_69,manufacturer_stated,confirmed
Redken,Color Fusion Advanced Performance Color Cream,,1Ab,"1Ab
HI-FUSION",,1.0,Ab,,redken_redken_shade_charts_p56_69,manufacturer_stated,confirmed
Redken,Color Fusion Advanced Performance Color Cream,,9Ag,"9Ag
PERMANENT COLOR",,9.0,Ag,,redken_redken_shade_charts_p56_69,manufacturer_stated,confirmed
Redken,Cover Fusion Low Ammonia Color Cream,,9NN,9NN,,9.0,NN,,redken_redken_shade_charts_p56_69,manufacturer_stated,confirmed
Redken,Cover Fusion Low Ammonia Color Cream,,9NGb,9NGb,,9.0,NGb,,redken_redken_shade_charts_p56_69,manufacturer_stated,confirmed
Redken,Cover Fusion Low Ammonia Color Cream,,9NGi,9NGi,,9.0,NGi,,redken_redken_shade_charts_p56_69,manufacturer_stated,confirmed
Redken,Cover Fusion Low Ammonia Color Cream,,9NG,9NG,,9.0,NG,,redken_redken_shade_charts_p56_69,manufacturer_stated,confirmed
Redken,Cover Fusion Low Ammonia Color Cream,,8NA,8NA,,8.0,,,redken_redken_shade_charts_p56_69,manufacturer_stated,confirmed
Redken,Cover Fusion Low Ammonia Color Cream,,8NN,8NN,,8.0,NN,,redken_redken_shade_charts_p56_69,manufacturer_stated,confirmed
Redken,Cover Fusion Low Ammonia Color Cream,,8NGc,8NGc,,8.0,NGc,,redken_redken_shade_charts_p56_69,manufacturer_stated,confirmed
Redken,Cover Fusion Low Ammonia Color Cream,,7NCh,7NCh,,7.0,NCh,,redken_redken_shade_charts_p56_69,manufacturer_stated,confirmed
Redken,Cover Fusion Low Ammonia Color Cream,,7NN,7NN,,7.0,NN,,redken_redken_shade_charts_p56_69,manufacturer_stated,confirmed
Redken,Cover Fusion Low Ammonia Color Cream,,7NGb,7NGb,,7.0,NGb,,redken_redken_shade_charts_p56_69,manufacturer_stated,confirmed
Redken,Cover Fusion Low Ammonia Color Cream,,7NGi,7NGi,,7.0,NGi,,redken_redken_shade_charts_p56_69,manufacturer_stated,confirmed
Redken,Cover Fusion Low Ammonia Color Cream,,7NG,7NG,,7.0,NG,,redken_redken_shade_charts_p56_69,manufacturer_stated,confirmed
Redken,Cover Fusion Low Ammonia Color Cream,,7NCr,7NCr,,7.0,NCr,,redken_redken_shade_charts_p56_69,manufacturer_stated,confirmed
Redken,Cover Fusion Low Ammonia Color Cream,,6NABn,6NABn,,6.0,NABn,,redken_redken_shade_charts_p56_69,manufacturer_stated,confirmed
Redken,Cover Fusion Low Ammonia Color Cream,,6NCh,6NCh,,6.0,NCh,,redken_redken_shade_charts_p56_69,manufacturer_stated,confirmed
Redken,Cover Fusion Low Ammonia Color Cream,,6NA,6NA,,6.0,,,redken_redken_shade_charts_p56_69,manufacturer_stated,confirmed
Redken,Cover Fusion Low Ammonia Color Cream,,6NN,6NN,,6.0,NN,,redken_redken_shade_charts_p56_69,manufacturer_stated,confirmed
Redken,Cover Fusion Low Ammonia Color Cream,,6NGc,6NGc,,6.0,NGc,,redken_redken_shade_charts_p56_69,manufacturer_stated,confirmed
Redken,Cover Fusion Low Ammonia Color Cream,,6NBc,6NBc,,6.0,NBc,,redken_redken_shade_charts_p56_69,manufacturer_stated,confirmed
Redken,Cover Fusion Low Ammonia Color Cream,,6NBr,6NBr,,6.0,NBr,,redken_redken_shade_charts_p56_69,manufacturer_stated,confirmed
Redken,Cover Fusion Low Ammonia Color Cream,,5NN,5NN,,5.0,NN,,redken_redken_shade_charts_p56_69,manufacturer_stated,confirmed
Redken,Cover Fusion Low Ammonia Color Cream,,5NGb,5NGb,,5.0,NGb,,redken_redken_shade_charts_p56_69,manufacturer_stated,confirmed
Redken,Cover Fusion Low Ammonia Color Cream,,5NGi,5NGi,,5.0,NGi,,redken_redken_shade_charts_p56_69,manufacturer_stated,confirmed
Redken,Cover Fusion Low Ammonia Color Cream,,5NCr,5NCr,,5.0,NCr,,redken_redken_shade_charts_p56_69,manufacturer_stated,confirmed
Redken,Cover Fusion Low Ammonia Color Cream,,4NABn,4NABn,,4.0,NABn,,redken_redken_shade_charts_p56_69,manufacturer_stated,confirmed
Redken,Cover Fusion Low Ammonia Color Cream,,4NCh,4NCh,,4.0,NCh,,redken_redken_shade_charts_p56_69,manufacturer_stated,confirmed
Redken,Cover Fusion Low Ammonia Color Cream,,4NA,4NA,,4.0,,,redken_redken_shade_charts_p56_69,manufacturer_stated,confirmed
Redken,Cover Fusion Low Ammonia Color Cream,,4NN,4NN,,4.0,NN,,redken_redken_shade_charts_p56_69,manufacturer_stated,confirmed
Redken,Cover Fusion Low Ammonia Color Cream,,4NBc,4NBc,,4.0,NBc,,redken_redken_shade_charts_p56_69,manufacturer_stated,confirmed
Redken,Cover Fusion Low Ammonia Color Cream,,4NBr,4NBr,,4.0,NBr,,redken_redken_shade_charts_p56_69,manufacturer_stated,confirmed
Redken,Cover Fusion Low Ammonia Color Cream,,3NN,3NN,,3.0,NN,,redken_redken_shade_charts_p56_69,manufacturer_stated,confirmed
Redken,Cover Fusion Low Ammonia Color Cream,,2NABn,2NABn,,2.0,NABn,,redken_redken_shade_charts_p56_69,manufacturer_stated,confirmed
Redken,Cover Fusion Low Ammonia Color Cream,,2NA,"2NA
COLOR FUSION EXTRA LIFT",,2.0,,,redken_redken_shade_charts_p56_69,manufacturer_stated,confirmed
Redken,Cover Fusion Low Ammonia Color Cream,,EL-V,"EL-V
Bases",,12.0,V,,redken_redken_shade_charts_p56_69,manufacturer_stated,confirmed
Redken,Cover Fusion Low Ammonia Color Cream,,EL-LN,"EL-LN
Bases",,12.0,LN,,redken_redken_shade_charts_p56_69,manufacturer_stated,confirmed
Redken,Cover Fusion Low Ammonia Color Cream,,EL-B,"EL-B
Bases",,12.0,B,,redken_redken_shade_charts_p56_69,manufacturer_stated,confirmed
Redken,Cover Fusion Low Ammonia Color Cream,,EL-T,"EL-T
Bases",,12.0,T,,redken_redken_shade_charts_p56_69,manufacturer_stated,confirmed
Redken,Color Gels Oils,,10P,"10P 
Ivory Pearl",Ivory Pearl,10.0,P,,redken_redken_shade_charts_p56_69,manufacturer_stated,parsed_review_required
Redken,Color Gels Oils,,10NA,"10NA 
Marble",Marble,10.0,,,redken_redken_shade_charts_p56_69,manufacturer_stated,parsed_review_required
Redken,Color Gels Oils,,10NN,"10NN 
Affogato",Affogato,10.0,NN,,redken_redken_shade_charts_p56_69,manufacturer_stated,parsed_review_required
Redken,Color Gels Oils,,9NCh,"9NCh 
Chocolate Milk",Chocolate Milk,9.0,NCh,,redken_redken_shade_charts_p56_69,manufacturer_stated,parsed_review_required
Redken,Color Gels Oils,,9NN,"9NN 
Cortado",Cortado,9.0,NN,,redken_redken_shade_charts_p56_69,manufacturer_stated,parsed_review_required
Redken,Color Gels Oils,,8P,"8P 
Misty Pearl",Misty Pearl,8.0,P,,redken_redken_shade_charts_p56_69,manufacturer_stated,parsed_review_required
Redken,Color Gels Oils,,8NA,"8NA 
Volcanic",Volcanic,8.0,,,redken_redken_shade_charts_p56_69,manufacturer_stated,parsed_review_required
Redken,Color Gels Oils,,8NCh,"8NCh 
Chocolate",Chocolate,8.0,NCh,,redken_redken_shade_charts_p56_69,manufacturer_stated,parsed_review_required
Redken,Color Gels Oils,,8NN,"8NN 
Creme Brulee",Creme Brulee,8.0,NN,,redken_redken_shade_charts_p56_69,manufacturer_stated,parsed_review_required
Redken,Color Gels Oils,,8N,"8N 
Mojave",Mojave,8.0,N,,redken_redken_shade_charts_p56_69,manufacturer_stated,parsed_review_required
Redken,Color Gels Oils,,8NW,"8NW 
Safari",Safari,8.0,NW,,redken_redken_shade_charts_p56_69,manufacturer_stated,parsed_review_required
Redken,Color Gels Oils,,8IG,"8IG 
Gold Faithful",Gold Faithful,8.0,IG,,redken_redken_shade_charts_p56_69,manufacturer_stated,parsed_review_required
Redken,Color Gels Oils,,8G,"8G 
Almond Sugar",Almond Sugar,8.0,G,,redken_redken_shade_charts_p56_69,manufacturer_stated,parsed_review_required
Redken,Color Gels Oils,,7NCh,"7NCh 
Fondue",Fondue,7.0,NCh,,redken_redken_shade_charts_p56_69,manufacturer_stated,parsed_review_required
Redken,Color Gels Oils,,7NN,"7NN 
Cocoa Powder",Cocoa Powder,7.0,NN,,redken_redken_shade_charts_p56_69,manufacturer_stated,parsed_review_required
Redken,Color Gels Oils,,7GB,"7GB 
Butterscotch",Butterscotch,7.0,GB,,redken_redken_shade_charts_p56_69,manufacturer_stated,parsed_review_required
Redken,Color Gels Oils,,7CC,"7CC 
Urban Fever",Urban Fever,7.0,CC,,redken_redken_shade_charts_p56_69,manufacturer_stated,parsed_review_required
Redken,Color Gels Oils,,6ABn,"6ABn 
Brown Smoke",,6.0,ABn,,redken_redken_shade_charts_p56_69,manufacturer_stated,parsed_review_required
Redken,Color Gels Oils,,6NA,"6NA 
Granite",Granite,6.0,,,redken_redken_shade_charts_p56_69,manufacturer_stated,parsed_review_required
Redken,Color Gels Oils,,6NCh,"6NCh 
Ganache",Ganache,6.0,NCh,,redken_redken_shade_charts_p56_69,manufacturer_stated,parsed_review_required
Redken,Color Gels Oils,,6NN,"6NN 
Chocolate",Chocolate,6.0,NN,,redken_redken_shade_charts_p56_69,manufacturer_stated,parsed_review_required
Redken,Color Gels Oils,,6N,"6N 
Moroccan",Moroccan,6.0,N,,redken_redken_shade_charts_p56_69,manufacturer_stated,parsed_review_required
Redken,Color Gels Oils,,6NW,"6NW 
Brandy",Brandy,6.0,NW,,redken_redken_shade_charts_p56_69,manufacturer_stated,parsed_review_required
Redken,Color Gels Oils,,6BR,"6BR 
Rusted Ruby",Rusted Ruby,6.0,BR,,redken_redken_shade_charts_p56_69,manufacturer_stated,parsed_review_required
Redken,Color Gels Oils,,6BC,"6BC 
Sumac",Sumac,6.0,BC,,redken_redken_shade_charts_p56_69,manufacturer_stated,parsed_review_required
Redken,Color Gels Oils,,6IG,"6IG 
Vintage Gold",Vintage Gold,6.0,IG,,redken_redken_shade_charts_p56_69,manufacturer_stated,parsed_review_required
Redken,Color Gels Oils,,6G,"6G 
S t Tropez",S t Tropez,6.0,G,,redken_redken_shade_charts_p56_69,manufacturer_stated,parsed_review_required
Redken,Color Gels Oils,,6RR,"6RR 
Blaze",Blaze,6.0,RR,,redken_redken_shade_charts_p56_69,manufacturer_stated,parsed_review_required
Redken,Color Gels Oils,,5NN,"5NN 
Cafe Mocha",Cafe Mocha,5.0,NN,,redken_redken_shade_charts_p56_69,manufacturer_stated,parsed_review_required
Redken,Color Gels Oils,,5BR,"5BR 
Brownstone",,5.0,BR,,redken_redken_shade_charts_p56_69,manufacturer_stated,parsed_review_required
Redken,Color Gels Oils,,5CC,"5CC 
Electric Shock",Electric Shock,5.0,CC,,redken_redken_shade_charts_p56_69,manufacturer_stated,parsed_review_required
Redken,Color Gels Oils,,5RV,"5RV 
Sangria",Sangria,5.0,RV,,redken_redken_shade_charts_p56_69,manufacturer_stated,parsed_review_required
Redken,Color Gels Oils,,4ABn,"4ABn 
Dark Roast",Dark Roast,4.0,ABn,,redken_redken_shade_charts_p56_69,manufacturer_stated,parsed_review_required
Redken,Color Gels Oils,,4NA,"4NA 
Storm Cloud",Storm Cloud,4.0,,,redken_redken_shade_charts_p56_69,manufacturer_stated,parsed_review_required
Redken,Color Gels Oils,,4NCh,"4NCh 
Dark Chocolate",Dark Chocolate,4.0,NCh,,redken_redken_shade_charts_p56_69,manufacturer_stated,parsed_review_required
Redken,Color Gels Oils,,4NN,"4NN 
Coffee Ground",Coffee Ground,4.0,NN,,redken_redken_shade_charts_p56_69,manufacturer_stated,parsed_review_required
Redken,Color Gels Oils,,4N,"4N 
Chicory",Chicory,4.0,N,,redken_redken_shade_charts_p56_69,manufacturer_stated,parsed_review_required
Redken,Color Gels Oils,,4NW,"4NW 
Maple",Maple,4.0,NW,,redken_redken_shade_charts_p56_69,manufacturer_stated,parsed_review_required
Redken,Color Gels Oils,,4BC,"4BC 
Allspice",Allspice,4.0,BC,,redken_redken_shade_charts_p56_69,manufacturer_stated,parsed_review_required
Redken,Color Gels Oils,,3NN,"3NN 
Black Coffee",,3.0,NN,,redken_redken_shade_charts_p56_69,manufacturer_stated,parsed_review_required
Redken,Color Gels Oils,,2ABn,"2ABn 
Cool Ebony",Cool Ebony,2.0,ABn,,redken_redken_shade_charts_p56_69,manufacturer_stated,parsed_review_required
Redken,Color Gels Oils,,1NN,"1NN 
French Roast",French Roast,1.0,NN,,redken_redken_shade_charts_p56_69,manufacturer_stated,parsed_review_required
Redken,Color Gels Oils,,CLEAR,"CLEAR
CLEAR",CLEAR,,,,redken_redken_shade_charts_p56_69,manufacturer_stated,parsed_review_required
Redken,Color Gels 10 Minute,,10NN,"10NN 10.00  
Affogato",Affogato,10.0,NN,,redken_redken_shade_charts_p56_69,manufacturer_stated,parsed_review_required
Redken,Color Gels 10 Minute,,10NW,"10NW 10.03  
Macadamia Nut",Macadamia Nut,10.0,NW,,redken_redken_shade_charts_p56_69,manufacturer_stated,parsed_review_required
Redken,Color Gels 10 Minute,,9NN,"9NN 9.00 
Cortado",Cortado,9.0,NN,,redken_redken_shade_charts_p56_69,manufacturer_stated,parsed_review_required
Redken,Color Gels 10 Minute,,9N,"9N 9.0 
Café au Lait",Café au Lait,9.0,N,,redken_redken_shade_charts_p56_69,manufacturer_stated,parsed_review_required
Redken,Color Gels 10 Minute,,8ABn,"8ABn 8.19 
Hazy",Hazy,8.0,ABn,,redken_redken_shade_charts_p56_69,manufacturer_stated,parsed_review_required
Redken,Color Gels 10 Minute,,8NA,"8NA 8.01 
Volcanic",Volcanic,8.0,,,redken_redken_shade_charts_p56_69,manufacturer_stated,parsed_review_required
Redken,Color Gels 10 Minute,,8NCh,"8NCh 8.15  
Chocolate Souffle",Chocolate Souffle,8.0,NCh,,redken_redken_shade_charts_p56_69,manufacturer_stated,parsed_review_required
Redken,Color Gels 10 Minute,,8NN,"8NN 8.00  
Crème Brulee",Crème Brulee,8.0,NN,,redken_redken_shade_charts_p56_69,manufacturer_stated,parsed_review_required
Redken,Color Gels 10 Minute,,8NW,"8NW 8.03 
Safari",Safari,8.0,NW,,redken_redken_shade_charts_p56_69,manufacturer_stated,parsed_review_required
Redken,Color Gels 10 Minute,,7NCh,"7NCh 7.15 
Fondue",Fondue,7.0,NCh,,redken_redken_shade_charts_p56_69,manufacturer_stated,parsed_review_required
Redken,Color Gels 10 Minute,,7NN,"7NN 7.00 
Cocoa Powder",Cocoa Powder,7.0,NN,,redken_redken_shade_charts_p56_69,manufacturer_stated,parsed_review_required
Redken,Color Gels 10 Minute,,7N,"7N 7.0 
Mirage",Mirage,7.0,N,,redken_redken_shade_charts_p56_69,manufacturer_stated,parsed_review_required
Redken,Color Gels 10 Minute,,7CR,"7CR 7.46 
Blood Moon",Blood Moon,7.0,CR,,redken_redken_shade_charts_p56_69,manufacturer_stated,parsed_review_required
Redken,Color Gels 10 Minute,,6ABn,"6ABn 6.19 
Brown Smoke",,6.0,ABn,,redken_redken_shade_charts_p56_69,manufacturer_stated,parsed_review_required
Redken,Color Gels 10 Minute,,6NA,"6NA 6.01 
Granite",Granite,6.0,,,redken_redken_shade_charts_p56_69,manufacturer_stated,parsed_review_required
Redken,Color Gels 10 Minute,,6NCh,"6NCh 6.15 
Ganache",Ganache,6.0,NCh,,redken_redken_shade_charts_p56_69,manufacturer_stated,parsed_review_required
Redken,Color Gels 10 Minute,,6NN,"6NN 6.00 
Chocolate Mousse",Chocolate Mousse,6.0,NN,,redken_redken_shade_charts_p56_69,manufacturer_stated,parsed_review_required
Redken,Color Gels 10 Minute,,6NW,"6NW 6.03 
Brandy",Brandy,6.0,NW,,redken_redken_shade_charts_p56_69,manufacturer_stated,parsed_review_required
Redken,Color Gels 10 Minute,,6BC,"6BC 6.54  
Rich Amber",Rich Amber,6.0,BC,,redken_redken_shade_charts_p56_69,manufacturer_stated,parsed_review_required
Redken,Color Gels 10 Minute,,6RB,"6RB 6.62 
Cherry Cola",Cherry Cola,6.0,RB,,redken_redken_shade_charts_p56_69,manufacturer_stated,parsed_review_required
Redken,Color Gels 10 Minute,,5N,"5N 5.0 
Walnut",Walnut,5.0,N,,redken_redken_shade_charts_p56_69,manufacturer_stated,parsed_review_required
Redken,Color Gels 10 Minute,,4ABn,"4ABn 4.19 
Dark Roast",Dark Roast,4.0,ABn,,redken_redken_shade_charts_p56_69,manufacturer_stated,parsed_review_required
Redken,Color Gels 10 Minute,,4NN,"4NN 4.00  
Coffee Grounds",Coffee Grounds,4.0,NN,,redken_redken_shade_charts_p56_69,manufacturer_stated,parsed_review_required
Redken,Color Gels 10 Minute,,4NW,"4NW 4.03 
Maple",Maple,4.0,NW,,redken_redken_shade_charts_p56_69,manufacturer_stated,parsed_review_required
Redken,Color Gels 10 Minute,,1NW,"1NW 1.03 
Midnight",Midnight,1.0,NW,,redken_redken_shade_charts_p56_69,manufacturer_stated,parsed_review_required
Redken,Color Gels Lacquers,,10NA,"10NA 10.01  
Snow Queen",Snow Queen,10.0,,,redken_redken_shade_charts_p56_69,manufacturer_stated,parsed_review_required
Redken,Color Gels Lacquers,,10N,"10N 10.0 
Crème Latté",Crème Latté,10.0,N,,redken_redken_shade_charts_p56_69,manufacturer_stated,parsed_review_required
Redken,Color Gels Lacquers,,10NW,"10NW 10.03  
Macadamia Nut",Macadamia Nut,10.0,NW,,redken_redken_shade_charts_p56_69,manufacturer_stated,parsed_review_required
Redken,Color Gels Lacquers,,10NG,"10NG 10.3  
Honey",Honey,10.0,NG,,redken_redken_shade_charts_p56_69,manufacturer_stated,parsed_review_required
Redken,Color Gels Lacquers,,9NA,"9NA 9.01 
Mist",Mist,9.0,,,redken_redken_shade_charts_p56_69,manufacturer_stated,parsed_review_required
Redken,Color Gels Lacquers,,9N,"9N 9.0 
Café au Lait",Café au Lait,9.0,N,,redken_redken_shade_charts_p56_69,manufacturer_stated,parsed_review_required
Redken,Color Gels Lacquers,,9GB,"9GB 9.31 
Butter Cream",Butter Cream,9.0,GB,,redken_redken_shade_charts_p56_69,manufacturer_stated,parsed_review_required
Redken,Color Gels Lacquers,,9NW,"9NW 9.03 
Cream Soda",Cream Soda,9.0,NW,,redken_redken_shade_charts_p56_69,manufacturer_stated,parsed_review_required
Redken,Color Gels Lacquers,,8AB,"8AB 8.1 
Stardust",Stardust,8.0,AB,,redken_redken_shade_charts_p56_69,manufacturer_stated,parsed_review_required
Redken,Color Gels Lacquers,,8NA,"8NA 8.01 
Volcanic",Volcanic,8.0,,,redken_redken_shade_charts_p56_69,manufacturer_stated,parsed_review_required
Redken,Color Gels Lacquers,,8NN,"8NN 8.00  
Crème Brulee",Crème Brulee,8.0,NN,,redken_redken_shade_charts_p56_69,manufacturer_stated,parsed_review_required
Redken,Color Gels Lacquers,,8N,"8N 8.0 
Mojave",Mojave,8.0,N,,redken_redken_shade_charts_p56_69,manufacturer_stated,parsed_review_required
Redken,Color Gels Lacquers,,8NW,"8NW 8.03 
Safari",Safari,8.0,NW,,redken_redken_shade_charts_p56_69,manufacturer_stated,parsed_review_required
Redken,Color Gels Lacquers,,8NG,"8NG 8.3  
Sunflower",Sunflower,8.0,NG,,redken_redken_shade_charts_p56_69,manufacturer_stated,parsed_review_required
Redken,Color Gels Lacquers,,8WG,"8WG 8.33 
Golden Apricot",Golden Apricot,8.0,WG,,redken_redken_shade_charts_p56_69,manufacturer_stated,parsed_review_required
Redken,Color Gels Lacquers,,7AB,"7AB 7.1 
Moonstone",Moonstone,7.0,AB,,redken_redken_shade_charts_p56_69,manufacturer_stated,parsed_review_required
Redken,Color Gels Lacquers,,7NA,"7NA 7.01 
Pewter",Pewter,7.0,,,redken_redken_shade_charts_p56_69,manufacturer_stated,parsed_review_required
Redken,Color Gels Lacquers,,7NN,"7NN 7.00 
Cocoa Powder",Cocoa Powder,7.0,NN,,redken_redken_shade_charts_p56_69,manufacturer_stated,parsed_review_required
Redken,Color Gels Lacquers,,7N,"7N 7.0 
Mirage",Mirage,7.0,N,,redken_redken_shade_charts_p56_69,manufacturer_stated,parsed_review_required
Redken,Color Gels Lacquers,,7GB,"7GB 7.31 
Butterscotch",Butterscotch,7.0,GB,,redken_redken_shade_charts_p56_69,manufacturer_stated,parsed_review_required
Redken,Color Gels Lacquers,,7NW,"7NW 7.03 
Milk T ea",Milk T ea,7.0,NW,,redken_redken_shade_charts_p56_69,manufacturer_stated,parsed_review_required
Redken,Color Gels Lacquers,,7NG,"7NG 7.3 
Saffron",Saffron,7.0,NG,,redken_redken_shade_charts_p56_69,manufacturer_stated,parsed_review_required
Redken,Color Gels Lacquers,,7RO,"7RO 7.64 
Marigold",Marigold,7.0,RO,,redken_redken_shade_charts_p56_69,manufacturer_stated,parsed_review_required
Redken,Color Gels Lacquers,,7RR,"7RR 7.66 
Flame",Flame,7.0,RR,,redken_redken_shade_charts_p56_69,manufacturer_stated,parsed_review_required
Redken,Color Gels Lacquers,,6GN,"6GN 6.07 
Moss",Moss,6.0,GN,,redken_redken_shade_charts_p56_69,manufacturer_stated,parsed_review_required
Redken,Color Gels Lacquers,,6ABn,"6ABn 6.19 
Brown Smoke",,6.0,ABn,,redken_redken_shade_charts_p56_69,manufacturer_stated,parsed_review_required
Redken,Color Gels Lacquers,,6NA,"6NA 6.01 
Granite",Granite,6.0,,,redken_redken_shade_charts_p56_69,manufacturer_stated,parsed_review_required
Redken,Color Gels Lacquers,,6NN,"6NN 6.00 
Chocolate Mousse",Chocolate Mousse,6.0,NN,,redken_redken_shade_charts_p56_69,manufacturer_stated,parsed_review_required
Redken,Color Gels Lacquers,,6N,"6N 6.0 
Moroccan Sand",Moroccan Sand,6.0,N,,redken_redken_shade_charts_p56_69,manufacturer_stated,parsed_review_required
Redken,Color Gels Lacquers,,6NW,"6NW 6.03 
Brandy",Brandy,6.0,NW,,redken_redken_shade_charts_p56_69,manufacturer_stated,parsed_review_required
Redken,Color Gels Lacquers,,6NG,"6NG 6.3  
St . Tropez",St . Tropez,6.0,NG,,redken_redken_shade_charts_p56_69,manufacturer_stated,parsed_review_required
Redken,Color Gels Lacquers,,6WG,"6WG 6.33 
Mango",Mango,6.0,WG,,redken_redken_shade_charts_p56_69,manufacturer_stated,parsed_review_required
Redken,Color Gels Lacquers,,6CB,"6CB 6.45  
Amber Glaze",Amber Glaze,6.0,CB,,redken_redken_shade_charts_p56_69,manufacturer_stated,parsed_review_required
Redken,Color Gels Lacquers,,6RO,"6RO 6.64 
Bonfire",Bonfire,6.0,RO,,redken_redken_shade_charts_p56_69,manufacturer_stated,parsed_review_required
Redken,Color Gels Lacquers,,6RR,"6RR 6.66 
Blaze",Blaze,6.0,RR,,redken_redken_shade_charts_p56_69,manufacturer_stated,parsed_review_required
Redken,Color Gels Lacquers,,5AB,"5AB 5.1 
Twilight",Twilight,5.0,AB,,redken_redken_shade_charts_p56_69,manufacturer_stated,parsed_review_required
Redken,Color Gels Lacquers,,5NA,"5NA 5.01 
Smoke",Smoke,5.0,,,redken_redken_shade_charts_p56_69,manufacturer_stated,parsed_review_required
Redken,Color Gels Lacquers,,5NN,"5NN 5.00  
Café Mocha",Café Mocha,5.0,NN,,redken_redken_shade_charts_p56_69,manufacturer_stated,parsed_review_required
Redken,Color Gels Lacquers,,5N,"5N 5.0 
Walnut",Walnut,5.0,N,,redken_redken_shade_charts_p56_69,manufacturer_stated,parsed_review_required
Redken,Color Gels Lacquers,,5GB,"5GB 5.31 
Truffle",Truffle,5.0,GB,,redken_redken_shade_charts_p56_69,manufacturer_stated,parsed_review_required
Redken,Color Gels Lacquers,,5NW,"5NW 5.03 
Macchiato",Macchiato,5.0,NW,,redken_redken_shade_charts_p56_69,manufacturer_stated,parsed_review_required
Redken,Color Gels Lacquers,,5NG,"5NG 5.3 
Caramel",Caramel,5.0,NG,,redken_redken_shade_charts_p56_69,manufacturer_stated,parsed_review_required
Redken,Color Gels Lacquers,,5CB,"5CB 5.45  
Brownstone",,5.0,CB,,redken_redken_shade_charts_p56_69,manufacturer_stated,parsed_review_required
Redken,Color Gels Lacquers,,5RB,"5RB 5.65 
Manzanita",Manzanita,5.0,RB,,redken_redken_shade_charts_p56_69,manufacturer_stated,parsed_review_required
Redken,Color Gels Lacquers,,5RO,"5RO 5.64  
Paprika",Paprika,5.0,RO,,redken_redken_shade_charts_p56_69,manufacturer_stated,parsed_review_required
Redken,Color Gels Lacquers,,5RV,"5RV 5.62 
Sangria",Sangria,5.0,RV,,redken_redken_shade_charts_p56_69,manufacturer_stated,parsed_review_required
Redken,Color Gels Lacquers,,4GN,"4GN 4.07 
Forest",Forest,4.0,GN,,redken_redken_shade_charts_p56_69,manufacturer_stated,parsed_review_required
Redken,Color Gels Lacquers,,4ABn,"4ABn 4.19 
Dark Roast",Dark Roast,4.0,ABn,,redken_redken_shade_charts_p56_69,manufacturer_stated,parsed_review_required
Redken,Color Gels Lacquers,,4NA,"4NA 4.01 
Storm Cloud",Storm Cloud,4.0,,,redken_redken_shade_charts_p56_69,manufacturer_stated,parsed_review_required
Redken,Color Gels Lacquers,,4NN,"4NN 4.00  
Coffee Grounds",Coffee Grounds,4.0,NN,,redken_redken_shade_charts_p56_69,manufacturer_stated,parsed_review_required
Redken,Color Gels Lacquers,,4N,"4N 4.0 
Chicory",Chicory,4.0,N,,redken_redken_shade_charts_p56_69,manufacturer_stated,parsed_review_required
Redken,Color Gels Lacquers,,4NW,"4NW 4.03 
Maple",Maple,4.0,NW,,redken_redken_shade_charts_p56_69,manufacturer_stated,parsed_review_required
Redken,Color Gels Lacquers,,4WG,"4WG 4.33 
S u n Tea",S u n Tea,4.0,WG,,redken_redken_shade_charts_p56_69,manufacturer_stated,parsed_review_required
Redken,Color Gels Lacquers,,4CB,"4CB 4.45  
Clove",Clove,4.0,CB,,redken_redken_shade_charts_p56_69,manufacturer_stated,parsed_review_required
Redken,Color Gels Lacquers,,4RR,"4RR 4.66 
Lava",Lava,4.0,RR,,redken_redken_shade_charts_p56_69,manufacturer_stated,parsed_review_required
Redken,Color Gels Lacquers,,4RV,"4RV 4.62 
Cabernet",Cabernet,4.0,RV,,redken_redken_shade_charts_p56_69,manufacturer_stated,parsed_review_required
Redken,Color Gels Lacquers,,3NN,"3NN 3.00 
Black Coffee",,3.0,NN,,redken_redken_shade_charts_p56_69,manufacturer_stated,parsed_review_required
Redken,Color Gels Lacquers,,3N,"3N 3.0 
Espresso",Espresso,3.0,N,,redken_redken_shade_charts_p56_69,manufacturer_stated,parsed_review_required
Redken,Color Gels Lacquers,,3NW,"3NW 3.03 
Cocoa Bean",Cocoa Bean,3.0,NW,,redken_redken_shade_charts_p56_69,manufacturer_stated,parsed_review_required
Redken,Color Gels Lacquers,,3RB,"3RB 3.65 
Mahogany",Mahogany,3.0,RB,,redken_redken_shade_charts_p56_69,manufacturer_stated,parsed_review_required
Redken,Color Gels Lacquers,,2ABn,"2ABn 2.19  
Cool Ebony",Cool Ebony,2.0,ABn,,redken_redken_shade_charts_p56_69,manufacturer_stated,parsed_review_required
Redken,Color Gels Lacquers,,2NW,"2NW 2.03 
Chocolate",Chocolate,2.0,NW,,redken_redken_shade_charts_p56_69,manufacturer_stated,parsed_review_required
