canonical_key,brand,product_line,shade_code,shade_name,level,normalized_tones,color_type,sub_range,mixing_ratio,discontinued_status,gray_coverage_claim,metadata_json
Pravana::ChromaSilk VIVIDS::US,Pravana,ChromaSilk VIVIDS,Pink,Pink,,Red,semi-permanent direct dye,,,,,"{""manufacturer_tone_codes"": [""Pink""], ""manufacturer_tone_descriptions"": [""The ChromaSilk VIVIDS collection is semi-permanent, non-oxidative hair color that is designed to be used without developer.""], ""developer_options"": [], ""special_usage_notes"": ""Wear suitable gloves to prevent staining. Do not mix with developer. For best results of VIVIDS color, pre-lighten hair to the indicated lifting level using PRAVANA PURE LIGHT series. Process 20-30 min at room temperature. Rinse with cool water until water runs clear and condition with care regimen."", ""source_url"": ""https://www.pravana.com/products/color/semi-permanent/chromasilk-vivids-original/pink/"", ""source_confidence"": ""high"", ""evidence_status"": ""confirmed"", ""assumptions"": [], ""data_gaps"": [""Internal SKU 2503 recorded separately; shade_code uses manufacturer-facing code from URL/name, not SKU.""]}"
Pravana::ChromaSilk VIVIDS::US,Pravana,ChromaSilk VIVIDS,Purple Tourmaline,Purple Tourmaline,,Violet,semi-permanent direct dye,,,,,"{""manufacturer_tone_codes"": [""Purple Tourmaline""], ""manufacturer_tone_descriptions"": [""The ChromaSilk VIVIDS collection is semi-permanent, non-oxidative hair color that is designed to be used without developer.""], ""developer_options"": [], ""special_usage_notes"": ""Wear suitable gloves to prevent staining. Do not mix with developer. For best results of VIVIDS color, pre-lighten hair to the indicated lifting level using PRAVANA PURE LIGHT series. Process 20-30 min at room temperature. Rinse with cool water until water runs clear and condition with care regimen."", ""source_url"": ""https://www.pravana.com/products/color/semi-permanent/chromasilk-vivids-original/purple-tourmaline/"", ""source_confidence"": ""high"", ""evidence_status"": ""confirmed"", ""assumptions"": [], ""data_gaps"": [""Internal SKU 2515 recorded separately; shade_code uses manufacturer-facing code from URL/name, not SKU.""]}"
Pravana::ChromaSilk VIVIDS::US,Pravana,ChromaSilk VIVIDS,Red,Red,,Red,semi-permanent direct dye,,,,,"{""manufacturer_tone_codes"": [""Red""], ""manufacturer_tone_descriptions"": [""The ChromaSilk VIVIDS collection is semi-permanent, non-oxidative hair color that is designed to be used without developer.""], ""developer_options"": [], ""special_usage_notes"": ""Wear suitable gloves to prevent staining. Do not mix with developer. For best results of VIVIDS color, pre-lighten hair to the indicated lifting level using PRAVANA PURE LIGHT series. Process 20-30 min at room temperature. Rinse with cool water until water runs clear and condition with care regimen."", ""source_url"": ""https://www.pravana.com/products/color/semi-permanent/chromasilk-vivids-original/red/"", ""source_confidence"": ""high"", ""evidence_status"": ""confirmed"", ""assumptions"": [], ""data_gaps"": [""Internal SKU 2506 recorded separately; shade_code uses manufacturer-facing code from URL/name, not SKU.""]}"
Pravana::ChromaSilk VIVIDS::US,Pravana,ChromaSilk VIVIDS,Sangria,Sangria,,Other,semi-permanent direct dye,,,,,"{""manufacturer_tone_codes"": [""Sangria""], ""manufacturer_tone_descriptions"": [""New Red Hot VIVIDS shades help stylists create every client’s perfect red. The ChromaSilk VIVIDS collection is semi-permanent, non-oxidative hair color that is designed to be used without developer.""], ""developer_options"": [], ""special_usage_notes"": ""Pre-lighten hair to recommended level prior to coloring. Apply VIVIDS directly to clean, dry hair. Process for 20-30 minutes at room temperature. Rinse thoroughly with cool water. Designed to be used without developer. Usage: Can be used for enchanting new creations."", ""source_url"": ""https://www.pravana.com/products/color/semi-permanent/chromasilk-vivids-original/sangria/"", ""source_confidence"": ""high"", ""evidence_status"": ""confirmed"", ""assumptions"": [], ""data_gaps"": [""Internal SKU 64774 recorded separately; shade_code uses manufacturer-facing code from URL/name, not SKU.""]}"
Pravana::ChromaSilk VIVIDS::US,Pravana,ChromaSilk VIVIDS,Silver,Silver,,Other|Cool,semi-permanent direct dye,,,,,"{""manufacturer_tone_codes"": [""Silver""], ""manufacturer_tone_descriptions"": [""The ChromaSilk VIVIDS collection is semi-permanent, non-oxidative hair color that is designed to be used without developer.""], ""developer_options"": [], ""special_usage_notes"": ""Wear suitable gloves to prevent staining. Do not mix with developer. For best results of VIVIDS color, pre-lighten hair to the indicated lifting level using PRAVANA PURE LIGHT series. Process 20-30 min at room temperature. Rinse with cool water until water runs clear and condition with care regimen."", ""source_url"": ""https://www.pravana.com/products/color/semi-permanent/chromasilk-vivids-original/silver/"", ""source_confidence"": ""high"", ""evidence_status"": ""confirmed"", ""assumptions"": [], ""data_gaps"": [""Internal SKU 2500 recorded separately; shade_code uses manufacturer-facing code from URL/name, not SKU.""]}"
Pravana::ChromaSilk VIVIDS::US,Pravana,ChromaSilk VIVIDS,Smokey Silver,Smokey Silver,,Other|Cool,semi-permanent direct dye,,,,,"{""manufacturer_tone_codes"": [""Smokey Silver""], ""manufacturer_tone_descriptions"": [""The ChromaSilk VIVIDS collection is semi-permanent, non-oxidative hair color that is designed to be used without developer.""], ""developer_options"": [], ""special_usage_notes"": ""Wear suitable gloves to prevent staining. Do not mix with developer. For best results of VIVIDS color, pre-lighten hair to the indicated lifting level using PRAVANA PURE LIGHT series. Process 20-30 min at room temperature. Rinse with cool water until water runs clear and condition with care regimen."", ""source_url"": ""https://www.pravana.com/products/color/semi-permanent/chromasilk-vivids-original/smokey-silver/"", ""source_confidence"": ""high"", ""evidence_status"": ""confirmed"", ""assumptions"": [], ""data_gaps"": [""Internal SKU 2516 recorded separately; shade_code uses manufacturer-facing code from URL/name, not SKU.""]}"
Pravana::ChromaSilk VIVIDS::US,Pravana,ChromaSilk VIVIDS,Smokey Violet,Smokey Violet,,Violet,semi-permanent direct dye,,,,,"{""manufacturer_tone_codes"": [""Smokey Violet""], ""manufacturer_tone_descriptions"": [""New cooler-toned purple VIVIDS shade allows for endless customization and unlimited color possibilities. The ChromaSilk VIVIDS collection is semi-permanent, non-oxidative hair color that is designed to be used without developer.""], ""developer_options"": [], ""special_usage_notes"": ""Pre-lighten hair to recommended level prior to coloring. Apply VIVIDS directly to clean, dry hair. Process for 20-30 minutes at room temperature. Rinse thoroughly with cool water. Designed to be used without developer. Usage: Can be used for enchanting new creations."", ""source_url"": ""https://www.pravana.com/products/color/semi-permanent/chromasilk-vivids-original/smokey-violet/"", ""source_confidence"": ""high"", ""evidence_status"": ""confirmed"", ""assumptions"": [], ""data_gaps"": [""Internal SKU 63654 recorded separately; shade_code uses manufacturer-facing code from URL/name, not SKU.""]}"
Pravana::ChromaSilk VIVIDS::US,Pravana,ChromaSilk VIVIDS,Sunstone,Sunstone,,Other,semi-permanent direct dye,,,,,"{""manufacturer_tone_codes"": [""Sunstone""], ""manufacturer_tone_descriptions"": [""The ChromaSilk VIVIDS collection is semi-permanent, non-oxidative hair color that is designed to be used without developer.""], ""developer_options"": [], ""special_usage_notes"": ""Wear suitable gloves to prevent staining. Do not mix with developer. For best results of VIVIDS color, pre-lighten hair to the indicated lifting level using PRAVANA PURE LIGHT series. Process 20-30 min at room temperature. Rinse with cool water until water runs clear and condition with care regimen."", ""source_url"": ""https://www.pravana.com/products/color/semi-permanent/chromasilk-vivids-original/sunstone/"", ""source_confidence"": ""high"", ""evidence_status"": ""confirmed"", ""assumptions"": [], ""data_gaps"": [""Internal SKU 2513 recorded separately; shade_code uses manufacturer-facing code from URL/name, not SKU.""]}"
Pravana::ChromaSilk VIVIDS::US,Pravana,ChromaSilk VIVIDS,Tempted,Tempted,,Other,semi-permanent direct dye,,,,,"{""manufacturer_tone_codes"": [""Tempted""], ""manufacturer_tone_descriptions"": [""VIVIDS Blue shades for professional stylists looking to deliver bold, on-trend blue color with ease. The ChromaSilk VIVIDS collection is semi-permanent, non-oxidative hair color that is designed to be used without developer.""], ""developer_options"": [], ""special_usage_notes"": ""Pre-lighten hair to recommended level prior to coloring. Apply VIVIDS directly to clean, dry hair. Process for 20-30 minutes at room temperature. Rinse thoroughly with cool water. Designed to be used without developer. Usage: Can be used for enchanting new creations."", ""source_url"": ""https://www.pravana.com/products/color/semi-permanent/chromasilk-vivids-original/tempted/"", ""source_confidence"": ""high"", ""evidence_status"": ""confirmed"", ""assumptions"": [], ""data_gaps"": [""Internal SKU 69662 recorded separately; shade_code uses manufacturer-facing code from URL/name, not SKU.""]}"
Pravana::ChromaSilk VIVIDS::US,Pravana,ChromaSilk VIVIDS,Violet,Violet,,Violet,semi-permanent direct dye,,,,,"{""manufacturer_tone_codes"": [""Violet""], ""manufacturer_tone_descriptions"": [""The ChromaSilk VIVIDS collection is semi-permanent, non-oxidative hair color that is designed to be used without developer.""], ""developer_options"": [], ""special_usage_notes"": ""Wear suitable gloves to prevent staining. Do not mix with developer. For best results of VIVIDS color, pre-lighten hair to the indicated lifting level using PRAVANA PURE LIGHT series. Process 20-30 min at room temperature. Rinse with cool water until water runs clear and condition with care regimen."", ""source_url"": ""https://www.pravana.com/products/color/semi-permanent/chromasilk-vivids-original/violet/"", ""source_confidence"": ""high"", ""evidence_status"": ""confirmed"", ""assumptions"": [], ""data_gaps"": [""Internal SKU 2502 recorded separately; shade_code uses manufacturer-facing code from URL/name, not SKU.""]}"
Pravana::ChromaSilk VIVIDS::US,Pravana,ChromaSilk VIVIDS,Wild Orchid,Wild Orchid,,Other,semi-permanent direct dye,,,,,"{""manufacturer_tone_codes"": [""Wild Orchid""], ""manufacturer_tone_descriptions"": [""The ChromaSilk VIVIDS collection is semi-permanent, non-oxidative hair color that is designed to be used without developer.""], ""developer_options"": [], ""special_usage_notes"": ""Wear suitable gloves to prevent staining. Do not mix with developer. For best results of VIVIDS color, pre-lighten hair to the indicated lifting level using PRAVANA PURE LIGHT series. Process 20-30 min at room temperature. Rinse with cool water until water runs clear and condition with care regimen."", ""source_url"": ""https://www.pravana.com/products/color/semi-permanent/chromasilk-vivids-original/wild-orchid/"", ""source_confidence"": ""high"", ""evidence_status"": ""confirmed"", ""assumptions"": [], ""data_gaps"": [""Internal SKU 2463 recorded separately; shade_code uses manufacturer-facing code from URL/name, not SKU.""]}"
Pravana::ChromaSilk VIVIDS::US,Pravana,ChromaSilk VIVIDS,Yellow,Yellow,,Gold,semi-permanent direct dye,,,,,"{""manufacturer_tone_codes"": [""Yellow""], ""manufacturer_tone_descriptions"": [""The ChromaSilk VIVIDS collection is semi-permanent, non-oxidative hair color that is designed to be used without developer.""], ""developer_options"": [], ""special_usage_notes"": ""Wear suitable gloves to prevent staining. Do not mix with developer. For best results of VIVIDS color, pre-lighten hair to the indicated lifting level using PRAVANA PURE LIGHT series. Process 20-30 min at room temperature. Rinse with cool water until water runs clear and condition with care regimen."", ""source_url"": ""https://www.pravana.com/products/color/semi-permanent/chromasilk-vivids-original/yellow/"", ""source_confidence"": ""high"", ""evidence_status"": ""confirmed"", ""assumptions"": [], ""data_gaps"": [""Internal SKU 2504 recorded separately; shade_code uses manufacturer-facing code from URL/name, not SKU.""]}"
Pravana::ChromaSilk VIVIDS::US,Pravana,ChromaSilk VIVIDS,Blissful Blue,Blissful Blue,,Blue,semi-permanent direct dye,,,,,"{""manufacturer_tone_codes"": [""Blissful Blue""], ""manufacturer_tone_descriptions"": [""The ChromaSilk VIVIDS Pastels collection is semi-permanent, non-oxidative hair color that is designed to be used without developer.""], ""developer_options"": [], ""special_usage_notes"": ""Wear suitable gloves to prevent staining. Do not mix with developer. For best results of VIVIDS color, pre-lighten hair to the indicated lifting level using PRAVANA PURE LIGHT series. Process 20-30 min at room temperature. Rinse with cool water until water runs clear and condition with care regimen."", ""source_url"": ""https://www.pravana.com/products/color/semi-permanent/chromasilk-vivids-pastels/blissful-blue/"", ""source_confidence"": ""high"", ""evidence_status"": ""confirmed"", ""assumptions"": [], ""data_gaps"": [""Internal SKU 2845 recorded separately; shade_code uses manufacturer-facing code from URL/name, not SKU.""]}"
Pravana::ChromaSilk VIVIDS::US,Pravana,ChromaSilk VIVIDS,Luscious Lavender,Luscious Lavender,,Other,semi-permanent direct dye,,,,,"{""manufacturer_tone_codes"": [""Luscious Lavender""], ""manufacturer_tone_descriptions"": [""The ChromaSilk VIVIDS Pastels collection is semi-permanent, non-oxidative hair color that is designed to be used without developer.""], ""developer_options"": [], ""special_usage_notes"": ""Wear suitable gloves to prevent staining. Do not mix with developer. For best results of VIVIDS color, pre-lighten hair to the indicated lifting level using PRAVANA PURE LIGHT series. Process 20-30 min at room temperature. Rinse with cool water until water runs clear and condition with care regimen."", ""source_url"": ""https://www.pravana.com/products/color/semi-permanent/chromasilk-vivids-pastels/luscious-lavender/"", ""source_confidence"": ""high"", ""evidence_status"": ""confirmed"", ""assumptions"": [], ""data_gaps"": [""Internal SKU 2843 recorded separately; shade_code uses manufacturer-facing code from URL/name, not SKU.""]}"
Pravana::ChromaSilk VIVIDS::US,Pravana,ChromaSilk VIVIDS,Pretty In Pink,Pretty in Pink,,Red,semi-permanent direct dye,,,,,"{""manufacturer_tone_codes"": [""Pretty In Pink""], ""manufacturer_tone_descriptions"": [""The ChromaSilk VIVIDS Pastels collection is semi-permanent, non-oxidative hair color that is designed to be used without developer.""], ""developer_options"": [], ""special_usage_notes"": ""Wear suitable gloves to prevent staining. Do not mix with developer. For best results of VIVIDS color, pre-lighten hair to the indicated lifting level using PRAVANA PURE LIGHT series. Process 20-30 min at room temperature. Rinse with cool water until water runs clear and condition with care regimen."", ""source_url"": ""https://www.pravana.com/products/color/semi-permanent/chromasilk-vivids-pastels/pretty-in-pink/"", ""source_confidence"": ""high"", ""evidence_status"": ""confirmed"", ""assumptions"": [], ""data_gaps"": [""Internal SKU 2842 recorded separately; shade_code uses manufacturer-facing code from URL/name, not SKU.""]}"
Pravana::ChromaSilk VIVIDS::US,Pravana,ChromaSilk VIVIDS,Too Cute Coral,Too Cute Coral,,Other,semi-permanent direct dye,,,,,"{""manufacturer_tone_codes"": [""Too Cute Coral""], ""manufacturer_tone_descriptions"": [""The ChromaSilk VIVIDS Pastels collection is semi-permanent, non-oxidative hair color that is designed to be used without developer.""], ""developer_options"": [], ""special_usage_notes"": ""Wear suitable gloves to prevent staining. Do not mix with developer. For best results of VIVIDS color, pre-lighten hair to the indicated lifting level using PRAVANA PURE LIGHT series. Process 20-30 min at room temperature. Rinse with cool water until water runs clear and condition with care regimen."", ""source_url"": ""https://www.pravana.com/products/color/semi-permanent/chromasilk-vivids-pastels/too-cute-coral/"", ""source_confidence"": ""high"", ""evidence_status"": ""confirmed"", ""assumptions"": [], ""data_gaps"": [""Internal SKU 2841 recorded separately; shade_code uses manufacturer-facing code from URL/name, not SKU.""]}"
Pravana::ChromaSilk VIVIDS Everlasting::US,Pravana,ChromaSilk VIVIDS Everlasting,Bewitching Blue,Bewitching Blue,,Blue,permanent direct-dye hybrid,,Use 10V for max deposit or 20V for lighter results (no high-volume developer),,Permanent VIVIDS hair color. Intermixable with any ChromaSilk Creme hair color.,"{""manufacturer_tone_codes"": [""Bewitching Blue""], ""manufacturer_tone_descriptions"": [""PRAVANA’s next evolution of permanent hair color that bridges the gap between permanent creme hair color and direct dye. Use alone, intermix with each other, or with any ChromaSilk Permanent Creme hair color for beautiful, creative options."", ""Features: Permanent VIVIDS hair color. Intermixable with any ChromaSilk Creme hair color.""], ""developer_options"": [""10V"", ""20V""], ""special_usage_notes"": ""No need to use with high volume developer. Use 10 volume for maximum deposit or 20 volume for lighter, brighter results. Levels 1 through 5, use 50% VIVIDS Everlasting shade in order to see the tone it contributes. – Levels 6 through 10, use 25% VIVIDS Everlasting shade in order to see the tone it contributes. – For up to 100% gray coverage, use 25% VIVIDS Everlasting + 75% ChromaSilk Permanent Creme Hair Color"", ""source_url"": ""https://www.pravana.com/products/color/permanent/chromasilk-vivids-everlasting/bewitching-blue/"", ""source_confidence"": ""high"", ""evidence_status"": ""confirmed"", ""assumptions"": [], ""data_gaps"": [""Internal SKU 2847 recorded separately""]}"
Pravana::ChromaSilk VIVIDS Everlasting::US,Pravana,ChromaSilk VIVIDS Everlasting,Enchanted Pink,Enchanted Pink,,Red,permanent direct-dye hybrid,,Use 10V for max deposit or 20V for lighter results (no high-volume developer),,Permanent VIVIDS hair color. Heavy dye load with multi- dimensional results.,"{""manufacturer_tone_codes"": [""Enchanted Pink""], ""manufacturer_tone_descriptions"": [""VIVIDS Everlasting is PRAVANA’s next evolution of permanent hair color that bridges the gap between permanent creme hair color and direct dye. Use alone, intermix with each other, or with any ChromaSilk Permanent Creme hair color for beautiful, creative options."", ""Features: Permanent VIVIDS hair color. Heavy dye load with multi- dimensional results.""], ""developer_options"": [""10V"", ""20V""], ""special_usage_notes"": ""No need to use with high volume developer. Use 10 volume for maximum deposit or 20 volume for lighter, brighter results. Levels 1 through 5, use 50% VIVIDS Everlasting shade in order to see the tone it contributes. – Levels 6 through 10, use 25% VIVIDS Everlasting shade in order to see the tone it contributes. – For up to 100% gray coverage, use 25% VIVIDS Everlasting + 75% ChromaSilk Permanent Creme Hair Color"", ""source_url"": ""https://www.pravana.com/products/color/permanent/chromasilk-vivids-everlasting/enchanted-pink/"", ""source_confidence"": ""high"", ""evidence_status"": ""confirmed"", ""assumptions"": [], ""data_gaps"": [""Internal SKU 2851 recorded separately""]}"
Pravana::ChromaSilk VIVIDS Everlasting::US,Pravana,ChromaSilk VIVIDS Everlasting,Mystic Magenta,Mystic Magenta,,Red|Violet,permanent direct-dye hybrid,,Use 10V for max deposit or 20V for lighter results (no high-volume developer),,Permanent VIVIDS hair color. Intermixable with any ChromaSilk Creme hair color.,"{""manufacturer_tone_codes"": [""Mystic Magenta""], ""manufacturer_tone_descriptions"": [""PRAVANA’s next evolution of permanent hair color that bridges the gap between permanent creme hair color and direct dye. Use alone, intermix with each other, or with any ChromaSilk Permanent Creme hair color for beautiful, creative options."", ""Features: Permanent VIVIDS hair color. Intermixable with any ChromaSilk Creme hair color.""], ""developer_options"": [""10V"", ""20V""], ""special_usage_notes"": ""No need to use with high volume developer. Use 10 volume for maximum deposit or 20 volume for lighter, brighter results. Levels 1 through 5, use 50% VIVIDS Everlasting shade in order to see the tone it contributes. – Levels 6 through 10, use 25% VIVIDS Everlasting shade in order to see the tone it contributes. – For up to 100% gray coverage, use 25% VIVIDS Everlasting + 75% ChromaSilk Permanent Creme Hair Color"", ""source_url"": ""https://www.pravana.com/products/color/permanent/chromasilk-vivids-everlasting/mystic-magenta/"", ""source_confidence"": ""high"", ""evidence_status"": ""confirmed"", ""assumptions"": [], ""data_gaps"": [""Internal SKU 2850 recorded separately""]}"
Pravana::ChromaSilk VIVIDS Everlasting::US,Pravana,ChromaSilk VIVIDS Everlasting,Pastel Potion,Pastel Potion,,Other,permanent direct-dye hybrid,,Use 10V for max deposit or 20V for lighter results (no high-volume developer),,,"{""manufacturer_tone_codes"": [""Pastel Potion""], ""manufacturer_tone_descriptions"": [""To pastelize tone with Pastel Potion, combine VIVIDS Everlasting Pastel Potion with other VIVIDS Everlasting, or ChromaSilk Permanent Creme Hair Color Shades. To achieve 1 level lighter use 1 part of target shade to 3 parts Pastel Potion."", ""Features: Permanent VIVIDS hair color. Heavy dye load with multi- dimensional results.""], ""developer_options"": [""10V"", ""20V""], ""special_usage_notes"": ""To pastelize tone with VIVIDS Everlasting Pastel Potion, combine equal parts VIVIDS Everlasting Pastel Potion with other VIVIDS Everlasting or ChromaSilk Permanent Creme Hair Color Shades. No need to use with high volume developer. Use 10 volume for maximum deposit or 20 volume for lighter, brighter results. To use with ChromaSilk Crème Hair Color, mix equal parts VIVIDS Everlasting into ChromaSilk Crème Hair Color to enhance the color."", ""source_url"": ""https://www.pravana.com/products/color/permanent/chromasilk-vivids-everlasting/pastel-potion/"", ""source_confidence"": ""high"", ""evidence_status"": ""confirmed"", ""assumptions"": [], ""data_gaps"": [""Internal SKU 2849 recorded separately""]}"
Pravana::ChromaSilk VIVIDS Everlasting::US,Pravana,ChromaSilk VIVIDS Everlasting,Poison Berry,Poison Berry,,Red|Violet,permanent direct-dye hybrid,,Use 10V for max deposit or 20V for lighter results (no high-volume developer),,Permanent Vivids hair color. Intermixable with any ChromaSilk Creme hair color.,"{""manufacturer_tone_codes"": [""Poison Berry""], ""manufacturer_tone_descriptions"": [""PRAVANA’s next evolution of permanent hair color that bridges the gap between permanent creme hair color and direct dye. Use alone, intermix with each other, or with any ChromaSilk Permanent Creme hair color for beautiful, creative options."", ""Features: Permanent Vivids hair color. Intermixable with any ChromaSilk Creme hair color.""], ""developer_options"": [""10V"", ""20V""], ""special_usage_notes"": ""No need to use with high volume developer. Use 10 volume for maximum deposit or 20 volume for lighter, brighter results. Levels 1 through 5, use 50% VIVIDS Everlasting shade in order to see the tone it contributes. – Levels 6 through 10, use 25% VIVIDS Everlasting shade in order to see the tone it contributes. – For up to 100% gray coverage, use 25% VIVIDS Everlasting + 75% ChromaSilk Permanent Creme Hair Color"", ""source_url"": ""https://www.pravana.com/products/color/permanent/chromasilk-vivids-everlasting/poison-berry/"", ""source_confidence"": ""high"", ""evidence_status"": ""confirmed"", ""assumptions"": [], ""data_gaps"": [""Internal SKU 2848 recorded separately""]}"
Pravana::ChromaSilk VIVIDS Everlasting::US,Pravana,ChromaSilk VIVIDS Everlasting,Scarlette Red,Scarlette Red,,Red,permanent direct-dye hybrid,,Use 10V for max deposit or 20V for lighter results (no high-volume developer),,Permanent VIVIDS hair color. Heavy dye load with multi- dimensional results.,"{""manufacturer_tone_codes"": [""Scarlette Red""], ""manufacturer_tone_descriptions"": [""VIVIDS Everlasting is PRAVANA’s next evolution of permanent hair color that bridges the gap between permanent creme hair color and direct dye. Use alone, intermix with each other, or with any ChromaSilk Permanent Creme hair color for beautiful, creative options."", ""Features: Permanent VIVIDS hair color. Heavy dye load with multi- dimensional results.""], ""developer_options"": [""10V"", ""20V""], ""special_usage_notes"": ""No need to use with high volume developer. Use 10 volume for maximum deposit or 20 volume for lighter, brighter results. Levels 1 through 5, use 50% VIVIDS Everlasting shade in order to see the tone it contributes. – Levels 6 through 10, use 25% VIVIDS Everlasting shade in order to see the tone it contributes. – For up to 100% gray coverage, use 25% VIVIDS Everlasting + 75% ChromaSilk Permanent Creme Hair Color"", ""source_url"": ""https://www.pravana.com/products/color/permanent/chromasilk-vivids-everlasting/scarlette-red/"", ""source_confidence"": ""high"", ""evidence_status"": ""confirmed"", ""assumptions"": [], ""data_gaps"": [""Internal SKU 2846 recorded separately""]}"
Pravana::ChromaSilk VIVIDS Everlasting::US,Pravana,ChromaSilk VIVIDS Everlasting,Violet Reign,Violet Reign,,Violet,permanent direct-dye hybrid,,Use 10V for max deposit or 20V for lighter results (no high-volume developer),,Permanent VIVIDS hair color. Intermixable with any ChromaSilk Creme hair color.,"{""manufacturer_tone_codes"": [""Violet Reign""], ""manufacturer_tone_descriptions"": [""VIVIDS Everlasting is PRAVANA’s next evolution of permanent hair color that bridges the gap between permanent creme hair color and direct dye. Use alone, intermix with each other, or with any ChromaSilk Permanent Creme hair color for beautiful, creative options."", ""Features: Permanent VIVIDS hair color. Intermixable with any ChromaSilk Creme hair color.""], ""developer_options"": [""10V"", ""20V""], ""special_usage_notes"": ""No need to use with high volume developer. Use 10 volume for maximum deposit or 20 volume for lighter, brighter results. Levels 1 through 5, use 50% VIVIDS Everlasting shade in order to see the tone it contributes. – Levels 6 through 10, use 25% VIVIDS Everlasting shade in order to see the tone it contributes. – For up to 100% gray coverage, use 25% VIVIDS Everlasting + 75% ChromaSilk Permanent Creme Hair Color"", ""source_url"": ""https://www.pravana.com/products/color/permanent/chromasilk-vivids-everlasting/violet-reign/"", ""source_confidence"": ""high"", ""evidence_status"": ""confirmed"", ""assumptions"": [], ""data_gaps"": [""Internal SKU 2787 recorded separately""]}"
Pulp Riot::Semi-Permanent::US,Pulp Riot,Pulp Riot Semi-Permanent (Paint),LAVA LAMP,Lava Lamp - 70&#39;s,,Other,semi-permanent direct dye,,,,,"{""manufacturer_tone_codes"": [""LAVA LAMP""], ""manufacturer_tone_descriptions"": [], ""developer_options"": [], ""special_usage_notes"": ""No developer required; intermixable (official line page)"", ""source_url"": ""https://www.pulpriothair.com/products/haircolor/semi-permanent-haircolor/70s-collection/lava-lamp"", ""source_confidence"": ""high"", ""evidence_status"": ""confirmed"", ""assumptions"": [""sub_range=70S Collection""], ""data_gaps"": [""No JSON-LD Product block; shade metadata from page title/H1 and rte copy""]}"
Pulp Riot::Semi-Permanent::US,Pulp Riot,Pulp Riot Semi-Permanent (Paint),SHAG RUG,Shag Rug - 70&#39;s,,Other,semi-permanent direct dye,,,,,"{""manufacturer_tone_codes"": [""SHAG RUG""], ""manufacturer_tone_descriptions"": [], ""developer_options"": [], ""special_usage_notes"": ""No developer required; intermixable (official line page)"", ""source_url"": ""https://www.pulpriothair.com/products/haircolor/semi-permanent-haircolor/70s-collection/shag-rug"", ""source_confidence"": ""high"", ""evidence_status"": ""confirmed"", ""assumptions"": [""sub_range=70S Collection""], ""data_gaps"": [""No JSON-LD Product block; shade metadata from page title/H1 and rte copy""]}"
Pulp Riot::Semi-Permanent::US,Pulp Riot,Pulp Riot Semi-Permanent (Paint),ASTEROID,Asteroid - Cosmic,,Other,semi-permanent direct dye,,,,,"{""manufacturer_tone_codes"": [""ASTEROID""], ""manufacturer_tone_descriptions"": [], ""developer_options"": [], ""special_usage_notes"": ""No developer required; intermixable (official line page)"", ""source_url"": ""https://www.pulpriothair.com/products/haircolor/semi-permanent-haircolor/cosmic/asteroid"", ""source_confidence"": ""high"", ""evidence_status"": ""confirmed"", ""assumptions"": [""sub_range=Cosmic""], ""data_gaps"": [""No JSON-LD Product block; shade metadata from page title/H1 and rte copy""]}"
Pulp Riot::Semi-Permanent::US,Pulp Riot,Pulp Riot Semi-Permanent (Paint),DARK MATTER,Dark Matter - Cosmic,,Other,semi-permanent direct dye,,,,,"{""manufacturer_tone_codes"": [""DARK MATTER""], ""manufacturer_tone_descriptions"": [], ""developer_options"": [], ""special_usage_notes"": ""No developer required; intermixable (official line page)"", ""source_url"": ""https://www.pulpriothair.com/products/haircolor/semi-permanent-haircolor/cosmic/dark-matter"", ""source_confidence"": ""high"", ""evidence_status"": ""confirmed"", ""assumptions"": [""sub_range=Cosmic""], ""data_gaps"": [""No JSON-LD Product block; shade metadata from page title/H1 and rte copy""]}"
Pulp Riot::Semi-Permanent::US,Pulp Riot,Pulp Riot Semi-Permanent (Paint),EXOPLANET,Exoplanet - Cosmic,,Other,semi-permanent direct dye,,,,,"{""manufacturer_tone_codes"": [""EXOPLANET""], ""manufacturer_tone_descriptions"": [], ""developer_options"": [], ""special_usage_notes"": ""No developer required; intermixable (official line page)"", ""source_url"": ""https://www.pulpriothair.com/products/haircolor/semi-permanent-haircolor/cosmic/exoplanet"", ""source_confidence"": ""high"", ""evidence_status"": ""confirmed"", ""assumptions"": [""sub_range=Cosmic""], ""data_gaps"": [""No JSON-LD Product block; shade metadata from page title/H1 and rte copy""]}"
Pulp Riot::Semi-Permanent::US,Pulp Riot,Pulp Riot Semi-Permanent (Paint),CARELESS,Careless - Impulse,,Other,semi-permanent direct dye,,,,,"{""manufacturer_tone_codes"": [""CARELESS""], ""manufacturer_tone_descriptions"": [], ""developer_options"": [], ""special_usage_notes"": ""No developer required; intermixable (official line page)"", ""source_url"": ""https://www.pulpriothair.com/products/haircolor/semi-permanent-haircolor/impulse/careless"", ""source_confidence"": ""high"", ""evidence_status"": ""confirmed"", ""assumptions"": [""sub_range=Impulse""], ""data_gaps"": [""No JSON-LD Product block; shade metadata from page title/H1 and rte copy""]}"
